Suburb_ID,SuburbName,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,TownID,SuburbCode,PostalCode
1179,Ndabakazi Aa,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,298,0,0
1180,Nqamakwe,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,736,0,0
1181,Butterworth,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,737,0,0
1182,Nqamakwe,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,738,0,0
1183,Ndabakazi,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,739,0,0
1184,Butterworth,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,740,0,0
1185,Qayiso Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,4,4960,4960
1186,Qayiso Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,741,0,0
1187,Coloured Township,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,742,0,0
1188,Ndabakazi Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,2,4960,4960
1189,Ndabakazi Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,298,0,0
1190,Willowvalle,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,744,0,0
1191,Butterworth,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,745,0,0
1192,Butterworth,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,746,0,0
1193,Centane,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,747,0,0
1194,Memela,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,5,4960,4960
1195,Memela,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,748,0,0
1196,Nqamakwe,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,749,0,0
1197,Unknown,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,750,0,0
1198,Komkulu Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,2,4960,4960
1199,Komkulu Location,1,2017-07-02 14:47:00.000,1,2017-07-02 14:47:00.000,NULL,751,0,0
1200,Qora B,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1201,Qora B,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,753,0,0
1202,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,754,0,0
1203,Hlobo Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1204,Hlobo Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,755,0,0
1205,Ndabakazi,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,756,0,0
1206,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,757,0,0
1207,Centane,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1208,Centane,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,758,0,0
1209,Kentani,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,759,0,0
1210,Ibika Township,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,760,0,0
1211,Po Box 20,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1212,Po Box 20,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,761,0,0
1213,Qolora Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1214,Qolora Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,298,0,0
1215,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,763,0,0
1216,Nqamakwe,1,2017-07-02 14:47:01.000,1,2022-10-25 11:20:35.777,1,5,4990,4990
1217,Nqqamakwe,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,298,0,0
1218,Ncorha Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1219,Ncorha Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,765,0,0
1220,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,766,0,0
1221,Kentani,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,767,0,0
1222,Kantolo Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1223,Kantolo Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,768,0,0
1224,Nqamakwe,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,769,0,0
1225,Nomaheya Mission,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1226,Nomaheya Mission,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,770,0,0
1227,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,771,0,0
1228,Komkhulu,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1229,Komkhulu,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,772,0,0
1230,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,773,0,0
1231,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,774,0,0
1232,Ekuphumeni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1233,Ekuphumeni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,85,0,0
1234,Hlobo A/A,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1235,Hlobo A/A,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,776,0,0
1236,Nyumanga Jss,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1237,Nyumanga Jss,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,111,0,0
1238,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,778,0,0
1239,Unknown,1,2017-07-02 14:47:01.000,1,2022-10-10 11:27:20.023,1,779,4961,4961
1240,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,780,0,0
1241,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,781,0,0
1242,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,782,0,0
1243,Willowvalle,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,783,0,0
1244,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,784,0,0
1245,Nqamakwe,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,785,0,0
1246,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,786,0,0
1247,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,443,0,0
1248,Po Box 165,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,2,4960,4960
1249,Po Box 165,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,788,0,0
1250,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,789,0,0
1251,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,790,0,0
1252,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,791,0,0
1253,Hlobo Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,792,0,0
1254,Kentani,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1255,Kentani,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,794,0,0
1256,Teko Kona,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1257,Teko Kona,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,795,0,0
1258,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,796,0,0
1259,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,797,0,0
1260,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,201,0,0
1261,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,799,0,0
1262,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,800,0,0
1263,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,801,0,0
1264,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,802,0,0
1265,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,803,0,0
1266,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,804,0,0
1267,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,805,0,0
1268,P.O.Box 295,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1269,P.O.Box 295,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,807,0,0
1270,P.O.Box 135,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1271,P.O.Box 135,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,809,0,0
1272,Hlobo Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1273,Hlobo Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,810,0,0
1274,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,811,0,0
1275,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,812,0,0
1276,Dumalenja,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1277,Dumalenja,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,111,0,0
1278,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,814,0,0
1279,P.O.Box 1,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1280,P.O.Box 1,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,816,0,0
1281,Qora A/A,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1282,Qora A/A,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,531,0,0
1283,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,818,0,0
1284,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,819,0,0
1285,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,820,0,0
1286,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,821,0,0
1287,Mangubomvu Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1288,Mangubomvu Location,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,822,0,0
1289,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,823,0,0
1290,Nqamakwe,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,824,0,0
1291,Box 583,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,2,4960,4960
1292,Box 583,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,825,0,0
1293,Mangondini,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1294,Mangondini,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,765,0,0
1295,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,827,0,0
1296,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,828,0,0
1297,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,829,0,0
1298,Nqamakwe,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,830,0,0
1299,Empilweni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,5,4960,4960
1300,Empilweni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,831,0,0
1301,Kentane,1,2017-07-02 14:47:01.000,1,2023-05-22 12:33:32.393,190,684,4980,4980
1302,Kentane,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,833,0,0
1303,Ndabakazi,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,834,0,0
1304,Butterworth,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,835,0,0
1305,Box 165,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1306,Box 165,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,836,0,0
1307,Centane,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,837,0,0
1308,P.O.Box36,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,85,0,0
1309,P.O.Box36,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,839,0,0
1310,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,840,0,0
1311,Ndabakazi,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,473,0,0
1312,P.O.Box44,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,842,0,0
1313,P.O.Box44,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,843,0,0
1314,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,844,0,0
1315,Qora Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1316,Qora Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,837,0,0
1317,Qora Aa,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,846,0,0
1318,Qora,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,531,0,0
1319,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,848,0,0
1320,Mthonjeni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,4,4960,4960
1321,Mthonjeni,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,220,0,0
1322,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,850,0,0
1323,P.O.Box 7,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,217,0,0
1324,P.O.Box 7,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,852,0,0
1325,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,853,0,0
1326,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,854,0,0
1327,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,855,0,0
1328,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,856,0,0
1329,Royldene,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,857,0,0
1330,Posbus 123,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,858,0,0
1331,Unknown,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,858,0,0
1332,P O Box 223,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,858,0,0
1333,P O Box 2233,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,858,0,0
1334,Middestadsentrum,1,2017-07-02 14:47:01.000,1,2017-07-02 14:47:01.000,NULL,862,0,0
1335,Ejojweni,1,2018-05-22 10:48:50.987,2,2022-10-25 10:08:20.577,1,908,4960,4960
1336,Pola,1,2018-05-22 10:49:48.847,2,2022-10-25 10:01:00.073,1,908,4960,4960
1337,Nkalweni,1,2018-05-22 10:50:31.660,2,2022-10-25 10:03:30.503,1,718,4960,4960
1338,Kayelitsha,1,2018-05-22 10:51:11.190,2,2022-10-25 10:05:45.320,1,632,4960,4960
1339,eBhoyileni,1,2018-05-22 10:52:00.660,2,2022-10-25 10:09:35.237,1,632,4960,4960
1340,Gxojana Village,1,2018-05-29 16:00:46.307,2,NULL,NULL,209,0000,0000
1341,Esizindeni Village,1,2018-05-29 16:04:49.537,2,NULL,NULL,2,0005,0000
1342,Egududu Village,1,2018-05-29 16:06:32.953,2,2022-10-25 10:10:09.923,1,632,4960,4960
1343,Jekeza,1,2018-05-29 16:09:28.200,2,2022-10-25 10:05:14.053,1,632,4960,4960
1344,New Rest,1,2018-05-29 16:14:36.497,2,2022-10-25 10:02:58.733,1,718,4960,4960
1345,Mgomanzi,1,2018-05-29 16:16:57.890,2,2022-10-25 10:01:48.793,1,718,4960,4960
1346,Emahlubini,1,2018-05-29 16:18:51.830,2,2022-10-25 10:08:56.000,1,632,4960,4960
1347,Mchobokazi,1,2018-05-29 16:23:04.800,2,2022-10-25 10:07:34.793,1,632,4960,4960
1348,Khwetsha,1,2018-05-29 16:31:16.480,2,2022-10-25 10:04:17.473,1,645,4960,4960
1349,KwaLubobo,1,2018-05-29 16:33:02.697,2,2022-10-25 10:06:24.600,1,908,4960,4960
1350,eNgcwangu,1,2018-05-29 16:35:13.390,2,2022-10-25 10:10:45.973,1,908,4960,4960
1351,KwaNgunikazi,1,2018-05-29 16:39:46.457,2,2022-10-25 10:07:05.197,1,908,4960,4960
1352,KuBongithole,1,2018-05-29 16:41:46.790,2,2022-10-25 09:54:17.590,1,718,4960,4960
1353,CBD,1,2018-08-16 14:57:15.313,86,2018-08-20 17:03:23.237,88,2,4960,4960
1354,CBD,1,2018-08-20 17:18:03.947,86,NULL,NULL,209,4960,4960
1355,MANTYI,1,2019-10-02 00:00:00.000,1,NULL,NULL,1040,0,0
1356,GCUWA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1009,0,0
1357,GATYANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,995,0,0
1358,CEGCUANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1008,0,0
1359,TOLENI,1,2019-10-02 00:00:00.000,1,NULL,NULL,1005,0,0
1360,THE SPRINGS,1,2019-10-02 00:00:00.000,1,NULL,NULL,1006,0,0
1361,TONGWANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1007,0,0
1362,BUTTERWORTH MISSION,1,2019-10-02 00:00:00.000,1,2022-10-25 09:56:43.283,1,1010,4960,4960
1363,MAXEGWANAS,1,2019-10-02 00:00:00.000,1,NULL,NULL,1017,0,0
1364,MGIDI,1,2019-10-02 00:00:00.000,1,NULL,NULL,1012,0,0
1365,VANANDA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1013,0,0
1366,DINGISWAYO,1,2019-10-02 00:00:00.000,1,NULL,NULL,1014,0,0
1367,SOBEKWA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1015,0,0
1368,DUDUMASHE,1,2019-10-02 00:00:00.000,1,NULL,NULL,1016,0,0
1369,MASOLWA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1018,0,0
1370,SHOSHA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1019,0,0
1371,NTSESHE,1,2019-10-02 00:00:00.000,1,NULL,NULL,1020,0,0
1372,MAZAMISA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1021,0,0
1373,PITSHA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1022,0,0
1374,MAGAQANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1023,0,0
1375,NGUZAS,1,2019-10-02 00:00:00.000,1,NULL,NULL,1024,0,0
1376,NOFOTYO,1,2019-10-02 00:00:00.000,1,NULL,NULL,1025,0,0
1377,NOBANDA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1026,0,0
1378,MKATSHANE,1,2019-10-02 00:00:00.000,1,NULL,NULL,1027,0,0
1379,MFENYANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1028,0,0
1380,MBATSHA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1029,0,0
1381,HEBEHEBE,1,2019-10-02 00:00:00.000,1,NULL,NULL,1030,0,0
1382,MAVUSO,1,2019-10-02 00:00:00.000,1,NULL,NULL,1031,0,0
1383,VUBA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1032,0,0
1384,ZAZELA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1033,0,0
1385,SOKAPASE,1,2019-10-02 00:00:00.000,1,NULL,NULL,1034,0,0
1386,TYEKANA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1035,0,0
1387,MPETAS,1,2019-10-02 00:00:00.000,1,NULL,NULL,1036,0,0
1388,MKIVA,1,2019-10-02 00:00:00.000,1,NULL,NULL,1037,0,0
1389,VUMENJANI,1,2019-10-02 00:00:00.000,1,NULL,NULL,1038,0,0
1390,MZONDO,1,2019-10-02 00:00:00.000,1,NULL,NULL,1039,0,0
1391,MPAHLENI,1,2019-10-02 00:00:00.000,1,NULL,NULL,1041,0,0
1392,Butterworth,1,2021-06-14 09:59:15.737,199,NULL,NULL,908,4960,4960
1393,Toleni,1,2023-06-05 14:30:49.653,182,NULL,NULL,864,4960,4960
1394,The Springs,1,2023-06-05 14:31:45.933,182,NULL,NULL,864,4960,4960
1395,Tongwana,1,2023-06-05 14:32:21.830,182,NULL,NULL,864,4960,4960
1396,Cengcuana,1,2023-06-05 14:33:01.133,182,NULL,NULL,864,4960,4960
1397,Gcuwa,1,2023-06-05 14:33:28.873,182,NULL,NULL,864,4960,4960
1398,Zazela,1,2023-06-05 14:34:47.877,182,NULL,NULL,865,4960,4960
1399,Ntseshe,1,2023-06-05 14:35:37.423,182,NULL,NULL,865,4960,4960
