41629,IA002015002015002001000000000000000000,6,10924,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Revaluation:Roads Infrastructure:Accumulated Depreciation:Opening Balance",Opening Balance,39435,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,41E0CDA3-AF6E-4E83-93EF-630D99D6C766,0F8C21DA-D5BA-4F7E-B77B-FD22DB0E1084,The balance brought forward from the previous accounting period to the current accounting period,1,v69,NULL
14138,IR003004002000000000000000000000000000,3,603,Revenue,No,No,Revenue:Non-exchange Revenue:Surcharges and Taxes:Taxes,Taxes,8141,2,NULL,2,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,E25766B3-746D-4A79-9629-173E9A696316,86F0C82E-8016-494C-A06A-D982EA674A4C,"In general a tax (levies and duties has the same meaning as a tax) may be defined as a government impost which is not in turn for a specific benefit. There is not necessarily a direct relationship between the benefits provided by government to taxpayers and the tax payable. Taxes are taken into general revenue and used for general purposes. The taxpayer receives no specific service in return for his/her/its payment, but receives a set of general services normally referred to as public goods, such as municipal roads, street lighting and the like.",1,v69,NULL
38337,IA001010002001006000000000000000000000,5,2295,Balancesheet,Yes,No,Assets:Current Assets:Trade and other Receivables from Exchange Transactions:Prepayments and Advances:Insurance:Debt Write-off,Debt Write-off,2193,1,NULL,7,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,BC2299FC-5E56-4CE7-BBC9-102D480CA3FE,659ECD0E-1A5A-40E2-AE62-D9307D60290B,Debt Write-offs pertaining to Insurance,1,v69,NULL
39677,IL002004002002004000000000000000000000,5,35921,Balancesheet,Yes,No,"Liabilities:Non-current Liabilities:Provisions:Decommissioning, Restoration and Similar Liabilities:Non-specific:Reductions (without Outflow of Economic Benefits)",Reductions (without Outflow of Economic Benefits),38043,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,B1F47ECC-9502-497D-AA68-E1501AFADCBC,3864E9E4-0CA2-4CE4-A0DF-03B8E3D5AA02,"Reductions in the carrying amounts of provisions resulting from remeasurement of the estimated future outflow of economic benefits or service potential, or from settlement of the provisions without cost to the entity;",1,v69,NULL
31891,IA002015001010001002004000000000000000,7,9190,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Computer Equipment:In-use:Accumulated Depreciation:Disposals",Disposals,24572,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,5ED5A7FF-EFE8-4BC4-BE6F-D7B887B80FE3,3D236B95-0858-4408-8A57-0A3454B170C8,"This account is for recording the accumulated depreciation on the property, plant and equipment disposed of.",1,v69,NULL
15017,IZ005005014000000000000000000000000000,3,114,Revenue_IGL,Yes,No,"Gains and Losses:Impairment Loss:Property, Plant and Equipment:Transport Assets",Transport Assets,12843,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,FD5DFECD-85B8-4380-8C2F-1431A5C14720,65A53046-11BB-4B7F-9C55-1AC7055C7F76,"Impairment is a loss in the future economic benefits or service potential of an asset, over and above the systematic recognition of the loss of the asset's future economic benefits or service potential through depreciation (amortisation)",1,v69,NULL
32784,IE005002001005009008000000000000000000,6,1028,Expenditure,Yes,No,"Expenditure:Employee Related Cost:Municipal Staff:Salaries, Wages and Allowances:Allowances:Service Related Benefits:Standby Allowance",Standby Allowance,15585,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,2D2B9E8E-B1F4-4202-A0EE-668F469DE046,4AEAC4EF-8A3A-4254-9ACF-E89ACFD024B0,Is a compensatory allowance which is paid to an employee when he/she is instructed to keep himself/herself readily available to work after normal working hours for standby duty.,1,v69,NULL
1944,IA002015003009001002004000000000000000,7,12220,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Leased Assets:Furniture and Office Equipment:In-use:Accumulated Depreciation:Disposals",Disposals,14061,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,FA308AB2-4A5B-40E3-9523-42A37980A4EC,049F03ED-E07A-4EDB-AC8E-EB8699C1F04E,"This account is for recording the accumulated depreciation on the property, plant and equipment disposed of.",1,v69,NULL
32455,IE003003031000000000000000000000000000,3,156,Expenditure,Yes,No,Expenditure:Contracted Services:Contractors:Pest Control and Fumigation,Pest Control and Fumigation,19401,2,NULL,5,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,BA020FFF-0077-42A4-9D04-0F993F0D2391,BDC7FCBA-90B2-4CE9-B3B6-31A5298F67B6,"Cost incurred for contracting in Pest Control services for managing pests in the municipal area, such as rats, cockroaches, termites including fumigation cost using chemicals to prevent pests.",1,v69,NULL
34141,IA002015001009001003003000000000000000,7,9123,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Furniture and Office Equipment:In-use:Accumulated Impairment:Disposals/Transfers Out",Disposals/Transfers Out,35856,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,36F7858E-2DD5-40E6-9FFD-01E8D11B1831,6652AEC0-2F3B-4CB0-9C11-374DB435DA0C,"Impairment recognised on intangible assets disposed, derecognised or transfers to assets held for sale that decreases the accumulated Impairment.",1,v69,NULL
