Room_ID,RoomDesc,FloorID,DateCaptured,CapturerID,DateModified,ModifierID,Enabled
60,R0037,14,2021-06-08 15:01:18.980,199,NULL,NULL,1
61,R0038,14,2021-06-08 15:01:28.663,199,NULL,NULL,1
62,R0039,14,2021-06-08 15:01:37.597,199,NULL,NULL,1
63,R0040,14,2021-06-08 15:02:08.280,199,NULL,NULL,1
64,R0041,14,2021-06-08 15:02:17.803,199,NULL,NULL,1
65,R0042,14,2021-06-08 15:02:26.883,199,NULL,NULL,1
66,R0198,17,2021-06-08 15:03:08.697,199,NULL,NULL,1
67,R0213,20,2021-06-08 15:03:33.543,199,NULL,NULL,1
68,R0199,23,2021-06-08 15:04:03.223,199,NULL,NULL,1
69,R0200,23,2021-06-08 15:04:18.703,199,NULL,NULL,1
70,R0201,23,2021-06-08 15:04:36.787,199,NULL,NULL,1
71,R0202,23,2021-06-08 15:04:46.663,199,NULL,NULL,1
72,R0203,23,2021-06-08 15:05:03.723,199,NULL,NULL,1
73,R0204,23,2021-06-08 15:05:13.563,199,NULL,NULL,1
74,R0205,23,2021-06-08 15:05:32.817,199,NULL,NULL,1
75,R0206,23,2021-06-08 15:05:41.567,199,NULL,NULL,1
76,R0208,23,2021-06-08 15:06:00.923,199,NULL,NULL,1
77,R0209,23,2021-06-08 15:06:14.867,199,NULL,NULL,1
78,R0210,23,2021-06-08 15:06:39.313,199,NULL,NULL,1
79,R0211,23,2021-06-08 15:06:49.177,199,NULL,NULL,1
80,R0212,23,2021-06-08 15:07:09.083,199,NULL,NULL,1
81,R0064,26,2021-06-08 15:07:37.487,199,NULL,NULL,1
82,R0065,26,2021-06-08 15:07:49.993,199,NULL,NULL,1
83,R0066,26,2021-06-08 15:08:14.870,199,NULL,NULL,1
84,R0067,26,2021-06-08 15:08:24.963,199,NULL,NULL,1
85,R0068,26,2021-06-08 15:08:42.877,199,NULL,NULL,1
86,R0069,26,2021-06-08 15:08:50.930,199,NULL,NULL,1
87,R0070,26,2021-06-08 15:09:12.580,199,NULL,NULL,1
88,R0071,26,2021-06-08 15:09:25.990,199,NULL,NULL,1
89,R0072,26,2021-06-08 15:09:50.427,199,NULL,NULL,1
90,R0073,26,2021-06-08 15:10:00.410,199,NULL,NULL,1
91,R0074,26,2021-06-08 15:10:23.053,199,NULL,NULL,1
92,R0075,26,2021-06-08 15:10:31.507,199,NULL,NULL,1
93,R0076,26,2021-06-08 15:10:54.173,199,NULL,NULL,1
94,R0077,26,2021-06-08 15:11:12.420,199,NULL,NULL,1
95,R0236,29,2021-06-08 15:11:50.000,199,NULL,NULL,1
96,R0237,29,2021-06-08 15:12:02.030,199,NULL,NULL,1
97,R0238,29,2021-06-08 15:12:21.107,199,NULL,NULL,1
98,R0239,29,2021-06-08 15:12:33.230,199,NULL,NULL,1
99,R0149,32,2021-06-08 15:12:59.503,199,NULL,NULL,1
100,R0151,32,2021-06-08 15:13:10.150,199,NULL,NULL,1
101,R0152,32,2021-06-08 15:13:28.517,199,2021-11-10 14:11:06.130,199,1
102,R0153,32,2021-06-08 15:13:39.557,199,2021-11-10 14:11:39.033,199,1
103,R0154,32,2021-06-08 15:13:59.033,199,2021-11-10 14:12:11.917,199,1
104,R0155,32,2021-06-08 15:14:08.280,199,2021-11-10 14:12:52.020,199,1
105,R0156,32,2021-06-08 15:14:26.860,199,2021-11-10 14:13:30.770,199,1
106,R0157,32,2021-06-08 15:14:37.220,199,2021-11-10 14:14:18.417,199,1
107,R0158,32,2021-06-08 15:14:58.060,199,2021-11-10 14:14:45.143,199,1
108,R0159,32,2021-06-08 15:15:08.623,199,2021-11-10 14:15:10.067,199,1
109,R0160,32,2021-06-08 15:15:27.300,199,2021-11-10 14:15:36.293,199,1
110,R0161,32,2021-06-08 15:15:35.737,199,2021-11-10 14:16:03.747,199,1
111,R0162,32,2021-06-08 15:15:52.700,199,2021-11-10 14:16:29.337,199,1
112,R0163,83,2021-06-08 15:16:03.753,199,2021-11-23 11:43:45.320,199,1
113,R0164,32,2021-06-08 15:16:22.233,199,2021-11-10 14:18:17.960,199,1
114,R0165,32,2021-06-08 15:16:32.667,199,2021-11-10 14:19:14.573,199,1
115,R0166,32,2021-06-08 15:16:53.870,199,2021-11-10 14:19:54.110,199,1
116,R0167,32,2021-06-08 15:17:03.080,199,2021-11-10 14:20:19.203,199,1
117,R0214,14,2021-06-08 15:17:20.697,199,2021-11-10 14:20:55.897,199,1
118,R0217,32,2021-06-08 15:17:31.623,199,2021-11-10 14:21:20.300,199,1
119,R0168,35,2021-06-08 15:18:06.037,199,NULL,NULL,1
120,R0169,35,2021-06-08 15:18:19.327,199,NULL,NULL,1
121,R0170,35,2021-06-08 15:18:36.360,199,NULL,NULL,1
122,R0171,35,2021-06-08 15:18:46.103,199,NULL,NULL,1
123,R0172,35,2021-06-08 15:19:04.073,199,NULL,NULL,1
124,R0173,35,2021-06-08 15:19:12.840,199,NULL,NULL,1
125,R0174,35,2021-06-08 15:19:32.010,199,NULL,NULL,1
126,R0175,35,2021-06-08 15:19:41.440,199,NULL,NULL,1
127,R0176,35,2021-06-08 15:20:01.667,199,NULL,NULL,1
128,R0177,35,2021-06-08 15:20:10.487,199,NULL,NULL,1
129,R0179,35,2021-06-08 15:20:34.170,199,NULL,NULL,1
130,R0180,35,2021-06-08 15:20:43.327,199,NULL,NULL,1
131,R0093,68,2021-06-08 15:21:14.187,199,2021-11-10 14:10:13.910,199,1
132,R0094,68,2021-06-08 15:21:24.643,199,2021-11-10 14:09:33.597,199,1
133,R0095,38,2021-06-08 15:21:58.667,199,NULL,NULL,1
134,R0104,38,2021-06-08 15:22:10.057,199,NULL,NULL,1
135,R0105,38,2021-06-08 15:22:31.950,199,NULL,NULL,1
136,R0106,38,2021-06-08 15:22:51.297,199,NULL,NULL,1
137,R0107,38,2021-06-08 15:23:14.183,199,NULL,NULL,1
138,R0108,38,2021-06-08 15:23:25.080,199,NULL,NULL,1
139,R0109,38,2021-06-08 15:23:50.943,199,NULL,NULL,1
140,R0110,38,2021-06-08 15:24:03.283,199,NULL,NULL,1
141,R0111,38,2021-06-08 15:24:56.263,199,NULL,NULL,1
142,R0112,38,2021-06-08 15:25:06.610,199,NULL,NULL,1
143,R0113,38,2021-06-08 15:25:14.870,199,NULL,NULL,1
144,R0115,38,2021-06-08 15:25:36.047,199,NULL,NULL,1
145,R0116,38,2021-06-08 15:25:45.367,199,NULL,NULL,1
146,R0114,38,2021-06-08 15:26:12.860,199,NULL,NULL,1
147,R0117,38,2021-06-08 15:27:20.803,199,NULL,NULL,1
148,R0119,38,2021-06-08 15:27:31.623,199,NULL,NULL,1
149,R0120,38,2021-06-08 15:28:23.783,199,NULL,NULL,1
150,R0121,38,2021-06-08 15:28:46.770,199,NULL,NULL,1
151,R0122,38,2021-06-08 15:28:58.110,199,NULL,NULL,1
152,R0123,38,2021-06-08 15:29:20.573,199,NULL,NULL,1
153,R0124,38,2021-06-08 15:29:30.140,199,NULL,NULL,1
154,R0125,41,2021-06-08 15:32:30.027,199,NULL,NULL,1
155,R0126,41,2021-06-08 15:32:40.917,199,NULL,NULL,1
156,R0127,41,2021-06-08 15:32:57.537,199,NULL,NULL,1
157,R0128,41,2021-06-08 15:33:06.697,199,NULL,NULL,1
158,R0129,41,2021-06-08 15:33:27.597,199,NULL,NULL,1
159,R0130,41,2021-06-08 15:33:36.997,199,NULL,NULL,1
160,R0131,41,2021-06-08 15:33:56.700,199,NULL,NULL,1
161,R0132,41,2021-06-08 15:34:09.587,199,NULL,NULL,1
162,R0133,41,2021-06-08 15:34:28.557,199,NULL,NULL,1
163,R0138,41,2021-06-08 15:34:36.720,199,NULL,NULL,1
164,R0139,41,2021-06-08 15:34:57.457,199,NULL,NULL,1
165,R0140,41,2021-06-08 15:35:09.633,199,NULL,NULL,1
166,R0143,41,2021-06-08 15:35:33.200,199,NULL,NULL,1
167,R0147,41,2021-06-08 15:35:43.043,199,NULL,NULL,1
168,R0148,41,2021-06-08 15:35:52.983,199,NULL,NULL,1
169,R0044,44,2021-06-08 15:36:56.483,199,NULL,NULL,1
170,R0045,44,2021-06-08 15:37:10.870,199,NULL,NULL,1
171,R0046,44,2021-06-08 15:37:35.980,199,NULL,NULL,1
172,R0047,44,2021-06-08 15:37:49.577,199,NULL,NULL,1
173,R0048,44,2021-06-08 15:38:14.657,199,NULL,NULL,1
174,R0049,44,2021-06-08 15:38:30.277,199,NULL,NULL,1
175,R0050,44,2021-06-08 15:38:52.993,199,NULL,NULL,1
176,R0051,44,2021-06-08 15:39:08.180,199,NULL,NULL,1
177,R0052,44,2021-06-08 15:39:34.473,199,NULL,NULL,1
178,R0053,44,2021-06-08 15:40:05.883,199,NULL,NULL,1
179,R0218,44,2021-06-08 15:40:49.757,199,NULL,NULL,1
180,R0227,47,2021-06-08 15:41:16.540,199,NULL,NULL,1
181,R0220,50,2021-06-08 15:42:08.057,199,NULL,NULL,1
182,R0221,50,2021-06-08 15:42:24.390,199,NULL,NULL,1
183,R0222,50,2021-06-08 15:42:43.180,199,NULL,NULL,1
184,R0223,50,2021-06-08 15:42:57.357,199,NULL,NULL,1
185,R0224,50,2021-06-08 15:43:18.363,199,NULL,NULL,1
186,R0225,50,2021-06-08 15:43:27.327,199,NULL,NULL,1
187,R0226,50,2021-06-08 15:43:43.457,199,NULL,NULL,1
188,R0243,53,2021-06-08 15:44:18.923,199,2021-11-10 14:21:57.100,199,1
189,R0099,56,2021-06-08 15:45:32.690,199,NULL,NULL,1
190,R0100,56,2021-06-08 15:45:51.370,199,NULL,NULL,1
191,R0101,56,2021-06-08 15:46:08.550,199,NULL,NULL,1
192,R0241,62,2021-06-08 15:46:58.593,199,NULL,NULL,1
193,R0228,65,2021-06-08 15:47:33.537,199,NULL,NULL,1
194,R0229,65,2021-06-08 15:47:46.570,199,NULL,NULL,1
195,R0230,65,2021-06-08 15:48:05.073,199,NULL,NULL,1
196,R0231,65,2021-06-08 15:48:18.547,199,NULL,NULL,1
197,R0232,65,2021-06-08 15:48:39.213,199,NULL,NULL,1
198,R0233,65,2021-06-08 15:48:51.430,199,NULL,NULL,1
199,R0234,65,2021-06-08 15:51:00.810,199,NULL,NULL,1
200,R0235,65,2021-06-08 15:51:15.083,199,NULL,NULL,1
201,R0079,68,2021-06-08 15:52:06.590,199,NULL,NULL,1
202,R0078,68,2021-06-08 15:52:21.590,199,NULL,NULL,1
203,R0080,68,2021-06-08 15:52:40.073,199,NULL,NULL,1
204,R0081,68,2021-06-08 15:52:51.220,199,NULL,NULL,1
205,R0082,68,2021-06-08 15:53:13.670,199,NULL,NULL,1
206,R0083,68,2021-06-08 15:53:24.050,199,NULL,NULL,1
207,R0084,68,2021-06-08 15:53:43.197,199,NULL,NULL,1
208,R0085,68,2021-06-08 15:53:54.150,199,NULL,NULL,1
209,R0087,68,2021-06-08 15:54:15.750,199,NULL,NULL,1
210,R0088,68,2021-06-08 15:54:27.777,199,NULL,NULL,1
211,R0089,68,2021-06-08 15:54:48.680,199,NULL,NULL,1
212,R0090,68,2021-06-08 15:55:00.547,199,NULL,NULL,1
213,R0091,68,2021-06-08 15:55:21.087,199,NULL,NULL,1
214,R0092,68,2021-06-08 15:55:31.283,199,NULL,NULL,1
215,R0102,68,2021-06-08 15:55:50.590,199,NULL,NULL,1
216,R0000,71,2021-11-11 07:34:06.193,199,NULL,NULL,1
217,R0000,87,2021-11-22 13:22:02.420,199,NULL,NULL,1
218,R0001,77,2021-11-22 13:24:22.980,199,NULL,NULL,1
219,R0008,77,2021-11-22 13:24:55.890,199,NULL,NULL,1
220,R0010,77,2021-11-22 13:25:23.023,199,NULL,NULL,1
221,R0011,77,2021-11-22 13:25:47.020,199,NULL,NULL,1
222,R0017,77,2021-11-22 13:26:25.933,199,NULL,NULL,1
223,R0018,77,2021-11-22 13:26:42.123,199,NULL,NULL,1
224,R0019,77,2021-11-22 13:26:58.457,199,NULL,NULL,1
225,R0020,77,2021-11-22 13:27:12.813,199,NULL,NULL,1
226,R0021,77,2021-11-22 13:27:53.637,199,NULL,NULL,1
227,R0022,77,2021-11-22 13:28:09.633,199,NULL,NULL,1
228,R0026,77,2021-11-22 13:28:35.433,199,NULL,NULL,1
229,R0027,77,2021-11-22 13:28:58.490,199,NULL,NULL,1
230,R0232,94,2021-11-22 13:29:36.900,199,NULL,NULL,1
231,R0231,94,2021-11-22 13:30:02.550,199,NULL,NULL,1
232,R0055,73,2021-11-22 13:30:48.340,199,NULL,NULL,1
233,R0056,73,2021-11-22 13:31:00.243,199,NULL,NULL,1
234,R0057,73,2021-11-22 13:31:35.890,199,NULL,NULL,1
235,R0061,73,2021-11-22 13:31:47.223,199,NULL,NULL,1
236,R0183,75,2021-11-22 13:32:32.157,199,NULL,NULL,1
237,R0182,75,2021-11-22 13:32:54.730,199,NULL,NULL,1
238,R0189,76,2021-11-22 13:34:16.567,199,2021-11-23 10:01:35.023,199,1
239,R0192,76,2021-11-22 13:34:36.277,199,NULL,NULL,1
240,R0190,76,2021-11-22 13:34:55.807,199,NULL,NULL,1
241,R0193,76,2021-11-22 13:35:19.587,199,NULL,NULL,1
242,R0188,76,2021-11-22 13:35:55.670,199,NULL,NULL,1
243,R0028,77,2021-11-22 13:37:22.813,199,NULL,NULL,1
244,R0030,77,2021-11-22 13:37:44.730,199,NULL,NULL,1
245,R0031,77,2021-11-22 13:38:51.557,199,NULL,NULL,1
246,R0033,77,2021-11-22 13:39:28.483,199,NULL,NULL,1
247,R0035,77,2021-11-22 13:39:44.220,199,NULL,NULL,1
248,R0036,77,2021-11-22 13:39:57.363,199,NULL,NULL,1
249,R0037,77,2021-11-22 13:40:28.660,199,NULL,NULL,1
250,R0038,77,2021-11-22 13:40:41.467,199,NULL,NULL,1
251,R0039,77,2021-11-22 13:41:00.930,199,NULL,NULL,1
252,R0040,77,2021-11-22 13:41:25.707,199,NULL,NULL,1
253,R0204,80,2021-11-22 13:41:38.623,199,2021-11-23 11:12:21.920,199,1
254,R0198,78,2021-11-22 13:42:18.887,199,NULL,NULL,1
255,R0213,79,2021-11-22 13:43:17.573,199,NULL,NULL,1
