2789,264 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2790,265 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2791,266 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2792,267 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2793,268 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2794,436 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2795,270 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2796,276 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2797,273 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2798,275 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2799,276 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2800,277 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2801,277 Msobomvut/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2802,278 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2803,279 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2804,280 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2805,281 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2806,282 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2807,283 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2808,284 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2809,285 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2810,286 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2811,287 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2812,288 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2813,289 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2814,290 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2815,291 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2816,292 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2817,293 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2818,294 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2819,295 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2820,296 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2821,297 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2822,298 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2823,299 Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2824,300 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2825,300 Msobomvu T.Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2826,301 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2827,302 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2828,304 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2829,304 Msobomvu Township,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2830,305 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2831,303 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2832,307 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2833,308 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2834,309 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2835,310 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2836,311 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2837,312 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2838,313 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2839,314 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2840,315 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2841,316 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2842,317 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2843,318 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2844,319 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2845,0000  Robinson 0000,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2846,324 Msobomvu T'Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2847,325 Mcobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2848,326 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2849,327 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2850,327,1,2017-07-02 14:47:25.000,1,NULL,NULL,141,NULL,NULL
2851,327 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2852,328 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2853,329 Msobomv T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2854,330 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2855,331 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2856,332 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2857,333 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2858,334 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2859,335 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2860,336 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2861,337 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2862,338 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2863,339 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2864,340 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2865,341 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2866,341 Msobomvu T/Ship Msobomvu,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2867,342 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2868,344 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2869,345 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2870,346 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2871,347 Vuyani Road,1,2017-07-02 14:47:25.000,1,NULL,NULL,140,NULL,NULL
2872,349 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2873,350 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2874,351 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2875,351 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2876,352 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2877,353 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2878,354 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2879,355 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2880,356 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2881,357 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2882,358 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2883,359 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2884,361 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2885,362Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2886,362 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2887,363 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2888,364 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2889,365 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2890,366 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2891,367 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2892,367 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2893,368 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2894,479 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2895,480 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2896,481 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2897,482 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2898,483 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2899,485 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2900,486 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2901,487 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2902,488 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2903,489 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2904,485 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,141,NULL,NULL
2905,490 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2906,491 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2907,492 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2908,492 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2909,493 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2910,494 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2911,495 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2912,496 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2913,497 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2914,498 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2915,499 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2916,500 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2917,501 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2918,502 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2919,503 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2920,504 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2921,505 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2922,506 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2923,507 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2924,508 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2925,509 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2926,510 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2927,511 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2928,512 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2929,513 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2930,514 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2931,442 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2932,443 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2933,444 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2934,445 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2935,446 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2936,447 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2937,448 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2938,449 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,3,NULL,NULL
2939,450 Msobomvu T'Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2940,450 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2941,451 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2942,452 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2943,453 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2944,454 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2945,455 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2946,456 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2947,457 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2948,458 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2949,459 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2950,460 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2951,461 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2952,462 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2953,463 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2954,464 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2955,465 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2956,466 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2957,467 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2958,468 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2959,469 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2960,469 Msobomvu Township,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2961,470 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2962,471 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2963,472 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2964,473 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2965,474 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2966,475 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2967,475 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2968,476 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2969,476 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2970,477 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2971,478 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2972,405 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2973,406 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2974,407 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2975,408 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2976,409 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2977,410 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2978,411 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2979,412 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2980,413 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2981,414 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2982,415 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2983,416 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2984,417 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2985,418 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2986,419 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2987,420 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2988,421 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2989,422 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2990,423 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2991,424 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2992,425 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2993,425 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,1,NULL,NULL
2994,426 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2995,427 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2996,428 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2997,429 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2998,430 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
2999,431 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
3000,432 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
3001,433 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
3002,434 Msobomvu T/Ship,1,2017-07-02 14:47:25.000,1,NULL,NULL,33,NULL,NULL
3003,435 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3004,437 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3005,437 Msobomvu Township,1,2017-07-02 14:47:26.000,1,NULL,NULL,1,NULL,NULL
3006,438 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3007,439 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3008,440 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3009,441 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3010,369 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3011,370 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3012,371 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3013,372 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3014,373 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3015,374 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3016,375 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3017,376 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3018,377 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3019,378 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3020,379 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3021,380 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3022,380,1,2017-07-02 14:47:26.000,1,NULL,NULL,140,NULL,NULL
3023,381 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3024,382 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3025,383 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3026,384 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3027,385 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3028,386 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3029,387 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3030,388 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3031,389 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3032,390 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3033,391 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3034,392 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3035,393 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3036,394 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3037,395 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3038,395  Msobomvu T'Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,1,NULL,NULL
3039,396 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3040,397 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3041,398 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3042,399 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3043,400 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3044,401 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3045,402 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3046,403 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3047,404 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
3048,847 Msobomvu T/Ship,1,2017-07-02 14:47:26.000,1,NULL,NULL,33,NULL,NULL
