ID,Filename,UserId,IsDonated,Activate_Validation,Processed,Date_Created,Job_Status,Date_Ran,No_RecordsInserted,No_RecodsNotValidating,Total_Records,ValidationError_Path,ServiceID,ProcessDate,RunID,ContractNumber
590,Regraveling of Mahlubini Access Road LN.csv,196,2,1,0,2025-08-04 12:49:18.070,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,7,Error_Job_590.csv,1,2025-08-04 12:49:38.890,NULL,
591,Regraveling of Lidzi Access Road LN.csv,238,2,1,0,2025-08-04 12:50:13.500,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_591.csv,1,2025-08-04 12:50:39.200,NULL,
592,Regraveling of Mahlubini Access Road.csv,196,2,1,0,2025-08-04 12:51:25.297,Error Reading CSV File. File Not In Correct Format. Header with name `Funding Source Amount` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-08-04 12:51:39.290,NULL,
593,Regraveling of Lidzi Access Road LN.csv,238,2,1,0,2025-08-04 12:51:44.157,Completed Successfully!,NULL,0,0,4,NULL,1,2025-08-04 12:52:39.750,103,
594,Regraveling of Nobanda Access Road LN.csv,238,2,1,0,2025-08-04 12:57:15.750,Completed Unsuccessfully! With Validation Error Log,NULL,0,15,17,Error_Job_594.csv,1,2025-08-04 12:57:40.110,NULL,
595,Regraveling of Mahlubini Access Road LN.csv,196,2,1,0,2025-08-04 13:00:02.310,Completed Successfully!,NULL,0,0,5,NULL,1,2025-08-04 13:00:40.510,104,
596,Regraveling of Nobanda Access Road LN.csv,238,2,1,0,2025-08-04 13:01:28.713,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,3,Error_Job_596.csv,1,2025-08-04 13:01:40.990,NULL,
597,Regraveling of Nobanda Access Road LN.csv,238,2,1,0,2025-08-04 13:08:33.647,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_597.csv,1,2025-08-04 13:08:41.387,NULL,
598,Regraveling of Nobanda Access Road LN.csv,238,2,1,0,2025-08-04 13:10:51.463,Completed Successfully!,NULL,0,0,2,NULL,1,2025-08-04 13:11:41.737,105,
599,Takeon_Mjo-Cwebeni_LN.csv,238,2,1,0,2025-08-04 14:50:59.133,Completed Unsuccessfully! With Validation Error Log,NULL,0,14,73,Error_Job_599.csv,1,2025-08-04 14:51:44.477,NULL,
600,Takeon_Mjo-Cwebeni_LN.csv,238,2,1,0,2025-08-04 14:54:08.913,Completed Successfully!,NULL,0,0,73,NULL,1,2025-08-04 14:54:46.467,106,
601,Bhisiniya AssetTakeOn LN Loaded.csv,196,2,1,0,2025-08-08 14:59:15.250,Error Reading CSV File. File Not In Correct Format. Header with name `Purchase Amount Or Cost` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-08-08 15:00:13.423,NULL,
602,Regraveling of Lidzi Access Road LN Reload.csv,196,2,1,0,2025-08-10 11:27:56.943,Completed Successfully!,NULL,0,0,4,NULL,1,2025-08-10 11:28:33.733,107,
603,Bhisiniya AssetTakeOn LN Reload.csv,196,2,1,0,2025-08-10 15:54:33.927,Completed Successfully!,NULL,0,0,151,NULL,1,2025-08-10 15:54:37.540,108,
604,Regraveling of Dudumashe Access Road LN Reload.csv,196,2,1,0,2025-08-10 16:05:30.353,Error Reading CSV File. File Not In Correct Format. Header with name `Cost of Addition` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-08-10 16:05:37.637,NULL,
605,Regraveling of Dudumashe Access Road LN Reload.csv,196,2,1,0,2025-08-10 16:16:17.673,Completed Successfully!,NULL,0,0,5,NULL,1,2025-08-10 16:16:38.010,109,
606,Regraveling of Ntlambokula Access Road LN.csv,247,2,1,0,2025-08-16 00:11:50.730,Error Reading CSV File. File Not In Correct Format. Header with name `Funding Source Amount` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-08-16 00:12:20.980,NULL,
607,Upgrading of Mchubakazi-Takeon LN Reload.csv,196,2,1,0,2025-08-16 00:12:24.690,Error Reading CSV File. File Not In Correct Format. Header with name `Funding Source Amount` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-08-16 00:13:21.013,NULL,
608,Upgrading of Mchubakazi-Takeon LN Reload.csv,196,2,1,0,2025-08-16 00:16:54.727,Completed Unsuccessfully! With Validation Error Log,NULL,0,151,151,Error_Job_608.csv,1,2025-08-16 00:17:24.783,NULL,
609,Regraveling of Ntlambokula Access Road LN.csv,247,2,1,0,2025-08-16 00:17:16.203,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,3,Error_Job_609.csv,1,2025-08-16 00:17:25.723,NULL,
610,Upgrading of Mchubakazi-Takeon LN Reload.csv,196,2,1,0,2025-08-16 00:33:45.713,Completed Unsuccessfully! With Validation Error Log,NULL,0,10,151,Error_Job_610.csv,1,2025-08-16 00:34:27.277,NULL,
611,Regraveling of Ntlambokula Access Road LN.csv,247,2,1,0,2025-08-16 00:34:44.093,Completed Successfully!,NULL,0,0,3,NULL,1,2025-08-16 00:35:27.780,110,
612,Upgrading of Mchubakazi-Takeon LN Reload.csv,196,2,1,0,2025-08-16 00:39:55.400,Completed Successfully!,NULL,0,0,151,NULL,1,2025-08-16 00:40:29.160,111,
613,162 Streetlight at ext.7-takeon LN Loaded.csv,247,2,1,0,2025-08-16 01:01:29.603,Completed Successfully!,NULL,0,0,122,NULL,1,2025-08-16 01:02:30.910,112,
614,Gcisininde AR TakeOn LN Loaded.csv,196,2,1,0,2025-08-16 01:36:35.383,Completed Unsuccessfully! With Validation Error Log,NULL,0,5,87,Error_Job_614.csv,1,2025-08-16 01:37:32.933,NULL,
615,Gcisininde AR TakeOn LN Loaded.csv,196,2,1,0,2025-08-16 01:41:36.007,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,87,Error_Job_615.csv,1,2025-08-16 01:42:34.157,NULL,
616,Gcisininde AR TakeOn LN Loaded.csv,196,2,1,0,2025-08-16 01:44:45.857,Completed Successfully!,NULL,0,0,87,NULL,1,2025-08-16 01:45:35.170,113,
617,Mnquma Public Toilets-Takeon LN Reload.csv,247,2,1,0,2025-08-16 01:49:34.227,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,22,Error_Job_617.csv,1,2025-08-16 01:49:35.690,NULL,
618,Mnquma Public Toilets-Takeon LN Reload.csv,247,2,1,0,2025-08-16 01:55:50.587,Completed Unsuccessfully! With Validation Error Log,NULL,0,8,22,Error_Job_618.csv,1,2025-08-16 01:56:36.203,NULL,
619,Mnquma Public Toilets-Takeon LN Reload.csv,247,2,1,0,2025-08-16 02:03:06.543,Completed Unsuccessfully! With Validation Error Log,NULL,0,8,22,Error_Job_619.csv,1,2025-08-16 02:03:36.743,NULL,
620,Mnquma Public Toilets-Takeon LN Reload.csv,247,2,1,0,2025-08-16 02:06:33.777,Completed Successfully!,NULL,0,0,22,NULL,1,2025-08-16 02:06:37.297,114,
621,Takeon_Mjo-Cwebeni_LN Loaded.csv,196,2,1,0,2025-08-16 02:21:28.063,Completed Successfully!,NULL,0,0,73,NULL,1,2025-08-16 02:21:39.317,115,
622,TakeOn additions for July to  September 2025.csv,196,4,1,0,2025-11-07 13:52:47.977,Completed Unsuccessfully! With Validation Error Log,NULL,0,28,36,Error_Job_622.csv,1,2025-11-07 13:53:43.123,NULL,
623,TakeOn additions for July to  September 2025.csv,196,4,1,0,2025-11-07 14:16:52.297,Completed Unsuccessfully! With Validation Error Log,NULL,0,26,36,Error_Job_623.csv,1,2025-11-07 14:17:44.610,NULL,
624,TakeOn additions for July to  September 2025.csv,196,4,1,0,2025-11-09 20:20:18.977,Completed Successfully!,NULL,0,0,36,NULL,1,2025-11-09 20:21:17.597,116,
625,TakeOn additions for October 2025.csv,196,4,1,0,2025-11-10 09:35:17.837,Completed Unsuccessfully! With Validation Error Log,NULL,0,26,62,Error_Job_625.csv,1,2025-11-10 09:35:27.807,NULL,
626,TakeOn additions for October 2025.csv,196,4,1,0,2025-11-10 09:39:32.327,Completed Successfully!,NULL,0,0,62,NULL,1,2025-11-10 09:40:29.760,117,
627,TakeOn additions for July - October 2025.csv,196,4,1,0,2025-11-10 10:15:33.150,Completed Successfully!,NULL,0,0,62,NULL,1,2025-11-10 10:16:32.140,118,
628,TakeOn additions for July - October 2025.csv,196,4,1,0,2025-11-13 15:46:17.940,Completed Successfully!,NULL,0,0,62,NULL,1,2025-11-13 15:46:29.523,119,
629,WIP TAKE ON- July to October.csv,196,4,1,0,2025-11-13 16:32:37.787,Error Reading CSV File. File Not In Correct Format. Header with name `Cost of Addition` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-11-13 16:33:30.027,NULL,
630,WIP TAKE ON- July to October.csv,196,4,1,0,2025-11-13 16:37:05.847,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,20,Error_Job_630.csv,1,2025-11-13 16:37:30.673,NULL,
631,TakeOn additions for July - October 2025.csv,196,4,1,0,2025-11-13 20:51:51.960,Completed Successfully!,NULL,0,0,62,NULL,1,2025-11-13 20:52:35.313,120,
632,WIP TAKE ON- July to October.csv,238,4,1,0,2026-01-08 20:12:09.647,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,20,Error_Job_632.csv,1,2026-01-08 20:12:21.523,NULL,
633,TakeOn additions for Jan 2025.csv,196,4,1,0,2026-01-09 10:28:14.223,Completed Unsuccessfully! With Validation Error Log,NULL,0,19,19,Error_Job_633.csv,1,2026-01-09 10:28:30.633,NULL,
634,TakeOn additions for Jan 2025.csv,196,4,1,0,2026-01-09 11:00:02.830,Completed Unsuccessfully! With Validation Error Log,NULL,0,19,19,Error_Job_634.csv,1,2026-01-09 11:00:31.833,NULL,
635,TakeOn additions for Jan 2025.csv,196,4,1,0,2026-01-09 11:26:08.257,Completed Successfully!,NULL,0,0,19,NULL,1,2026-01-09 11:26:33.150,121,
636,WIP TAKE ON- July to December.csv,238,4,1,0,2026-01-09 11:28:10.557,Error Reading CSV File. File Not In Correct Format. Header with name `Cost of Addition` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2026-01-09 11:28:33.167,NULL,
637,WIP TAKE ON- July to December.csv,238,4,1,0,2026-01-09 11:30:45.920,Completed Unsuccessfully! With Validation Error Log,NULL,0,21,21,Error_Job_637.csv,1,2026-01-09 11:31:33.730,NULL,
638,WIP TAKE ON- July to December.csv,238,4,1,0,2026-01-09 11:36:30.120,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,21,Error_Job_638.csv,1,2026-01-09 11:36:34.257,NULL,
639,WIP TAKE ON- July to December.csv,238,4,1,0,2026-01-09 11:53:06.910,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,21,Error_Job_639.csv,1,2026-01-09 11:53:34.923,NULL,
640,WIP TAKE ON- July to December.csv,238,4,1,0,2026-01-09 11:55:34.293,Completed Successfully!,NULL,0,0,21,NULL,1,2026-01-09 11:55:35.450,122,
641,WIP TAKE ON- July to December v1.csv,238,2,1,0,2026-01-09 12:40:07.097,Completed Successfully!,NULL,0,0,20,NULL,1,2026-01-09 12:40:36.270,123,
642,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 16:51:30.873,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_642.csv,1,2026-01-09 16:51:39.037,NULL,
643,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 16:53:27.233,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_643.csv,1,2026-01-09 16:53:39.337,NULL,
644,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 16:59:17.830,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_644.csv,1,2026-01-09 16:59:39.747,NULL,
645,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 17:09:50.253,Completed Successfully!,NULL,0,0,1,NULL,1,2026-01-09 17:10:40.167,124,
646,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 17:21:08.443,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_646.csv,1,2026-01-09 17:21:40.453,NULL,
647,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 17:23:47.563,Completed Successfully!,NULL,0,0,1,NULL,1,2026-01-09 17:24:40.760,125,
648,Infra Add.TAKE ON- October.csv,238,4,1,0,2026-01-09 17:36:13.340,Completed Successfully!,NULL,0,0,1,NULL,1,2026-01-09 17:36:41.157,126,
649,TakeOn additions for Jan 2025.csv,196,4,1,0,2026-01-09 20:01:43.253,Completed Successfully!,NULL,0,0,19,NULL,1,2026-01-09 20:02:43.273,127,
650,Construction of Nciba Access Road Phase 2 (Ward 11)_NT.csv,196,4,1,0,2026-01-12 08:04:49.150,Completed Successfully!,NULL,0,0,141,NULL,1,2026-01-12 08:05:17.733,128,
651,Construction of Nciba Access Road Phase 2 (Ward 11)_NT.csv,196,2,1,0,2026-01-12 08:22:13.533,Completed Successfully!,NULL,0,0,141,NULL,1,2026-01-12 08:22:21.473,129,
652,Paving of Side Parking at Blyth Street _NT.csv,196,2,1,0,2026-01-14 16:37:33.960,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_652.csv,1,2026-01-14 16:38:04.877,NULL,
653,Paving of Side Parking at Blyth Street _NT.csv,196,2,1,0,2026-01-14 16:48:18.093,Completed Successfully!,NULL,0,0,4,NULL,1,2026-01-14 16:49:05.643,130,
654,Paving of Side Parking at Blyth Street _NT.csv,196,2,1,0,2026-01-14 16:59:24.147,Completed Successfully!,NULL,0,0,4,NULL,1,2026-01-14 17:00:06.190,131,
655,Paving of Side Parking in King and Merriman Streets_NT.csv,196,2,1,0,2026-01-14 17:39:07.160,Completed Successfully!,NULL,0,0,7,NULL,1,2026-01-14 17:40:07.147,132,
656,Paving of Side Parking at Blyth Street _NT.csv,196,2,1,0,2026-01-14 17:45:03.373,Completed Successfully!,NULL,0,0,4,NULL,1,2026-01-14 17:45:07.493,133,
657,Construction of Nciba Access Road Phase 2 (Ward 11)_NT.csv,196,2,1,0,2026-01-14 18:06:32.660,Completed Successfully!,NULL,0,0,141,NULL,1,2026-01-14 18:07:09.237,134,
658,Rehabilitation of Jojweni-Mzitheni Access Road (Ward 10).csv,196,2,1,0,2026-01-29 19:12:32.597,Completed Successfully!,NULL,0,0,101,NULL,1,2026-01-29 19:12:55.560,135,
659,Fencing of Animal Pound-takeon_ NT.csv,196,2,1,0,2026-01-29 19:29:46.743,Error Reading CSV File. File Not In Correct Format. Header with name `In Service Date` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2026-01-29 19:29:55.750,NULL,
660,Fencing of Animal Pound-takeon_ NT.csv,196,2,1,0,2026-01-29 19:31:08.273,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,3,Error_Job_660.csv,1,2026-01-29 19:31:56.057,NULL,
661,Fencing of Animal Pound-takeon_ NT.csv,196,2,1,0,2026-01-29 19:52:30.740,Completed Unsuccessfully! With Validation Error Log,NULL,0,3,3,Error_Job_661.csv,1,2026-01-29 19:52:56.650,NULL,
662,Fencing of Animal Pound-takeon_ NT.csv,196,2,1,0,2026-01-29 19:59:06.593,Completed Successfully!,NULL,0,0,3,NULL,1,2026-01-29 19:59:57.073,136,
663,CONSTRUCTION OF LINK ROAD FROM MAMBABALENI MEALI LAND (uLutshalendalo).csv,196,2,1,0,2026-02-01 10:41:18.963,Error Reading CSV File. File Not In Correct Format. Header with name `Cost of Addition` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2026-02-01 10:41:27.803,NULL,
664,CONSTRUCTION OF LINK ROAD FROM MAMBABALENI MEALI LAND (uLutshalendalo).csv,196,2,1,0,2026-02-01 10:43:24.137,Error Reading CSV File. File Not In Correct Format. Header with name `Cost of Addition` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2026-02-01 10:43:27.850,NULL,
665,CONSTRUCTION OF LINK ROAD FROM MAMBABALENI MEALI LAND (uLutshalendalo).csv,196,2,1,0,2026-02-01 10:47:35.403,Completed Unsuccessfully! With Validation Error Log,NULL,0,31,31,Error_Job_665.csv,1,2026-02-01 10:48:28.637,NULL,
666,CONSTRUCTION OF LINK ROAD FROM MAMBABALENI MEALI LAND (uLutshalendalo).csv,196,2,1,0,2026-02-01 10:50:32.453,Completed Successfully!,NULL,0,0,31,NULL,1,2026-02-01 10:51:29.310,137,
667,CONSTRUCTION OF HUKU-NJINGINI ACCESS ROAD WARD 32.csv,196,2,1,0,2026-02-02 10:29:46.580,Completed Unsuccessfully! With Validation Error Log,NULL,0,112,112,Error_Job_667.csv,1,2026-02-02 10:30:42.137,NULL,
668,CONSTRUCTION OF HUKU-NJINGINI ACCESS ROAD WARD 32.csv,196,2,1,0,2026-02-02 10:33:15.107,Completed Successfully!,NULL,0,0,112,NULL,1,2026-02-02 10:33:43.560,138,
669,CONSTRUCTION OF LINK ROAD FROM MAMBABALENI MEALI LAND (uLutshalendalo).csv,196,2,1,0,2026-02-02 10:34:57.823,Completed Successfully!,NULL,0,0,31,NULL,1,2026-02-02 10:35:44.093,139,
670,Construction of Xhibeni AR_LN.csv,196,2,1,0,2026-02-04 08:49:26.897,Completed Successfully!,NULL,0,0,110,NULL,1,2026-02-04 15:15:14.490,140,
671,TakeOn additions end  Jan 2025.csv,196,4,1,0,2026-02-04 17:59:27.967,Completed Unsuccessfully! With Validation Error Log,NULL,0,41,41,Error_Job_671.csv,1,2026-02-04 18:00:24.060,NULL,
672,TakeOn additions end  Jan 2025.csv,196,4,1,0,2026-02-04 18:09:40.643,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,41,Error_Job_672.csv,1,2026-02-04 18:10:25.780,NULL,
673,TakeOn additions end  Jan 2025.csv,196,4,1,0,2026-02-04 18:14:29.993,Completed Successfully!,NULL,0,0,41,NULL,1,2026-02-04 18:15:27.827,141,
674,Construction of Xhibeni AR_LN.csv,196,2,1,0,2026-02-04 18:42:09.257,Completed Successfully!,NULL,0,0,110,NULL,1,2026-02-04 18:42:29.350,142,
675,TakeOn additions end  Jan 2025.csv,196,4,1,0,2026-02-04 19:06:44.473,Completed Successfully!,NULL,0,0,41,NULL,1,2026-02-04 19:07:31.043,143,
676,Fencing of Animal Pound-takeon_ NT.csv,196,2,1,0,2026-02-04 19:15:06.700,Completed Successfully!,NULL,0,0,3,NULL,1,2026-02-04 19:15:31.423,144,
677,Fencing of Animal Pound-takeon v2_ NT.csv,196,2,1,0,2026-02-04 19:51:10.333,Completed Successfully!,NULL,0,0,3,NULL,1,2026-02-04 19:51:32.063,145,
678,Fencing of Animal Pound-takeon v3_ NT.csv,196,2,1,0,2026-02-04 20:05:18.240,Completed Successfully!,NULL,0,0,3,NULL,1,2026-02-04 20:05:32.487,146,
679,Construction of Xhibeni AR_LN (1).csv,196,2,1,0,2026-02-05 09:22:02.783,Completed Successfully!,NULL,0,0,110,NULL,1,2026-02-05 09:22:41.557,147,
680,WIP TAKE ON- January.csv,196,2,1,0,2026-02-05 19:17:03.623,Completed Successfully!,NULL,0,0,14,NULL,1,2026-02-05 19:17:48.293,148,
681,Construction of Xhibeni AR_LN.csv,196,2,1,0,2026-02-06 11:21:59.150,Completed Successfully!,NULL,0,0,110,NULL,1,2026-02-06 11:22:58.527,149,
682,Construction of Xhibeni AR_LN.csv,196,2,1,0,2026-02-06 12:31:36.167,Completed Successfully!,NULL,0,0,110,NULL,1,2026-02-06 12:32:00.473,150,
683,Roads Infrastructure2.csv,2,4,1,0,2026-03-06 17:43:50.317,File does not exist - Roads Infrastructure2.csv,NULL,0,0,0,NULL,1,2026-03-06 17:43:50.440,NULL,
684,Roads Infrastructure3.csv,2,4,1,0,2026-03-06 17:46:19.163,Error Reading CSV File. File Not In Correct Format. Header with name `RevaluationImpairmentOpeningBalance` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2026-03-06 17:46:19.513,NULL,
685,Roads Infrastructure4.csv,2,4,1,0,2026-03-06 17:49:20.350,Completed Successfully!,NULL,0,0,20,NULL,1,2026-03-06 17:49:22.703,151,
